stoptime,end station latitude,end station longitude,trip_id
2020-09-15 07:51:12.5350,40.7272235,-74.03375890000001,20039
2020-09-15 07:36:57.6680,40.71687,-74.03281,20040
2020-09-15 07:41:06.6010,40.73089709786179,-74.06391263008119,20041
2020-09-15 07:36:00.1830,40.71925170000001,-74.034234,20042
2020-09-15 07:50:07.8850,40.7236589,-74.0641943,20043
2020-09-15 07:38:03.2300,40.71958611647166,-74.0431174635887,20044
2020-09-15 07:44:30.8660,40.71958611647166,-74.0431174635887,20045
2020-09-15 07:43:01.9860,40.728744799999994,-74.03210820000001,20046
2020-09-15 07:57:03.1280,40.71458403535893,-74.04281705617905,20047
2020-09-15 07:43:25.2580,40.7141454,-74.0335519,20048
2020-09-15 07:44:14.9310,40.7141454,-74.0335519,20049
2020-09-15 07:42:48.8930,40.71958611647166,-74.0431174635887,20050
2020-09-15 07:42:45.7070,40.71958611647166,-74.0431174635887,20051
2020-09-15 07:53:26.4660,40.7236589,-74.0641943,20052
2020-09-15 07:46:44.1120,40.71958611647166,-74.0431174635887,20053
2020-09-15 07:49:04.0400,40.72572613742557,-74.07195925712584,20054
2020-09-15 07:52:07.1140,40.71687,-74.03281,20055
2020-09-15 07:50:04.6640,40.717732500000004,-74.04384499999999,20056
2020-09-15 07:49:13.0960,40.7272235,-74.03375890000001,20057
2020-09-15 08:01:48.0380,40.72755146730012,-74.07106071710588,20058
2020-09-15 07:50:41.8890,40.71925170000001,-74.034234,20059
2020-09-15 07:58:55.0090,40.72165072487999,-74.04288411140442,20060
2020-09-15 07:54:58.3110,40.73089709786179,-74.06391263008119,20061
2020-09-15 08:07:20.8020,40.7141454,-74.0335519,20062
2020-09-15 07:55:58.9360,40.71958611647166,-74.0431174635887,20063
2020-09-15 08:00:41.6490,40.71958611647166,-74.0431174635887,20064
2020-09-15 07:57:14.9250,40.71958611647166,-74.0431174635887,20065
2020-09-15 08:00:54.0330,40.72568548362901,-74.0487903356552,20066
2020-09-15 07:57:01.7430,40.71958611647166,-74.0431174635887,20067
2020-09-15 07:57:35.7980,40.7242941,-74.0354826,20068
2020-09-15 08:05:15.7730,40.71687,-74.03281,20069
2020-09-15 08:07:28.3860,40.73089709786179,-74.06391263008119,20070
2020-09-15 08:00:17.6270,40.7141454,-74.0335519,20071
2020-09-15 08:08:51.0900,40.71958611647166,-74.0431174635887,20072
2020-09-15 08:10:01.4370,40.727595965999996,-74.044247311,20073
2020-09-15 08:10:01.3830,40.71958611647166,-74.0431174635887,20074
2020-09-15 08:15:38.0290,40.7236589,-74.0641943,20075
2020-09-15 08:25:33.2180,40.7124188237569,-74.03852552175522,20076
2020-09-15 08:25:15.5540,40.7124188237569,-74.03852552175522,20077
2020-09-15 08:21:57.2650,40.72568548362901,-74.0487903356552,20078
2020-09-15 08:19:31.8830,40.72165072487999,-74.04288411140442,20079
2020-09-15 08:24:30.9560,40.71958611647166,-74.0431174635887,20080
2020-09-15 08:19:12.9540,40.7141454,-74.0335519,20081
2020-09-15 09:02:58.7980,40.71925170000001,-74.034234,20082
2020-09-15 08:23:55.3190,40.73089709786179,-74.06391263008119,20083
2020-09-15 08:38:40.3750,40.727595965999996,-74.044247311,20084
2020-09-15 09:02:35.1520,40.71925170000001,-74.034234,20085
2020-09-15 08:34:18.2140,40.7272235,-74.03375890000001,20086
2020-09-15 08:25:49.9040,40.717732500000004,-74.04384499999999,20087
2020-09-15 08:26:06.1470,40.71958611647166,-74.0431174635887,20088
2020-09-15 08:27:03.8720,40.71958611647166,-74.0431174635887,20089
2020-09-15 08:57:09.2900,40.71649,-74.04105,20090
2020-09-15 08:27:45.1980,40.726011729646245,-74.0503889322281,20091
2020-09-15 08:28:17.0940,40.73089709786179,-74.06391263008119,20092
2020-09-15 08:29:17.9970,40.73089709786179,-74.06391263008119,20093
2020-09-15 08:29:35.4210,40.72165072487999,-74.04288411140442,20094
2020-09-15 08:32:00.3660,40.73089709786179,-74.06391263008119,20095
2020-09-15 08:32:30.2730,40.71958611647166,-74.0431174635887,20096
2020-09-15 09:30:35.7670,40.71346382669195,-74.06285852193831,20097
2020-09-15 09:30:11.8870,40.71346382669195,-74.06285852193831,20098
2020-09-15 08:37:24.6550,40.71958611647166,-74.0431174635887,20099
2020-09-15 08:45:34.6930,40.721123600000006,-74.03805095,20100
2020-09-15 08:34:38.2030,40.717732500000004,-74.04384499999999,20101
2020-09-15 08:44:36.5910,40.71687,-74.03281,20102
2020-09-15 08:36:00.4300,40.71958611647166,-74.0431174635887,20103
2020-09-15 09:15:12.8070,40.711242299999995,-74.0557013,20104
2020-09-15 08:39:58.6270,40.71958611647166,-74.0431174635887,20105
